experiment_name,generation_ticks,inference_interval,percentile,rtt_percentile_ms,constraint1_satisfied,constraint2_satisfied,both_satisfied,constraint_status
local_server_final_test,8.0,7,70,441.6391204693354,True,False,False,2
local_server_final_test,8.0,7,80,500.70960000157356,True,False,False,2
local_server_final_test,8.0,7,90,509.3580628512427,True,False,False,2
local_server_final_test,8.0,7,95,511.5180190594401,True,False,False,2
local_server_final_test,8.0,7,99,513.1903117522597,True,False,False,2
remote_server_final_test,2.0,1,50,179.844229016453,False,False,False,3
remote_server_final_test,2.0,1,70,186.215291172266,False,False,False,3
remote_server_final_test,2.0,1,80,192.4385499558411,False,False,False,3
remote_server_final_test,2.0,1,90,205.49421641044316,False,False,False,3
remote_server_final_test,2.0,1,95,219.21854730462653,False,False,False,3
remote_server_final_test,2.0,1,99,228.99604505451862,False,False,False,3
remote_server_final_test,3.0,1,50,216.1436460446566,False,True,False,1
remote_server_final_test,3.0,1,70,220.85034988704132,False,True,False,1
remote_server_final_test,3.0,1,80,224.99644141644237,False,True,False,1
remote_server_final_test,3.0,1,90,231.85894969501533,False,True,False,1
remote_server_final_test,3.0,1,95,237.68897148547688,False,True,False,1
remote_server_final_test,3.0,1,99,246.07540714438073,False,True,False,1
remote_server_final_test,3.0,2,50,216.1436460446566,True,False,False,2
remote_server_final_test,3.0,2,70,220.85034988704132,True,False,False,2
remote_server_final_test,3.0,2,80,224.99644141644237,True,False,False,2
remote_server_final_test,3.0,2,90,231.85894969501533,True,False,False,2
remote_server_final_test,3.0,2,95,237.68897148547688,True,False,False,2
remote_server_final_test,3.0,2,99,246.07540714438073,True,False,False,2
remote_server_final_test,4.0,1,50,261.58695851336233,False,True,False,1
remote_server_final_test,4.0,1,70,297.0433328766376,False,True,False,1
remote_server_final_test,4.0,1,80,319.27134181605646,False,True,False,1
remote_server_final_test,4.0,1,90,336.9373457855545,False,True,False,1
remote_server_final_test,4.0,1,95,342.3066729330457,False,True,False,1
remote_server_final_test,4.0,1,99,354.43541705957614,False,True,False,1
remote_server_final_test,4.0,2,50,261.58695851336233,False,False,False,3
remote_server_final_test,4.0,2,70,297.0433328766376,False,False,False,3
remote_server_final_test,4.0,2,80,319.27134181605646,False,False,False,3
remote_server_final_test,4.0,2,90,336.9373457855545,False,False,False,3
remote_server_final_test,4.0,2,95,342.3066729330457,False,False,False,3
remote_server_final_test,4.0,2,99,354.43541705957614,False,False,False,3
